unit_id,treatment,output,code_number_tokens,code_complexity,code_num_identifiers,code_num_strings,developer_experience,rollout_eligibility,noise_feature,docstring_detail_score,review_flag
6709,0,1,36,1,9,0,6.91,0,0.835,-0.03262905235923286,1
6710,0,0,34,2,7,0,3.18,0,0.0804,0.4255156021317668,0
6711,1,1,39,2,8,2,8.03,0,-1.3566,2.0382361129561275,1
6712,1,0,86,4,17,3,7.24,1,0.2829,0.294102599462547,0
6713,1,0,127,1,18,1,2.24,1,0.7167,0.3861814093229484,0
6714,0,0,91,5,19,1,3.05,0,0.8278,-0.23965788642467306,0
6715,0,0,66,4,14,0,5.23,1,1.0469,-0.2397078425629179,0
6716,0,0,112,7,18,3,6.84,1,-1.3106,0.8963165127658967,0
6717,0,1,52,1,12,1,4.55,1,-0.7914,0.14157920798216234,1
6718,1,1,135,2,19,2,3.05,1,-0.8223,2.8197447283797974,1
6719,0,0,64,2,12,0,4.88,0,-1.3333,0.2360899259864947,1
6720,0,1,40,2,10,0,3.34,0,0.7164,0.7854965747608429,0
6721,0,1,84,5,19,2,5.07,0,-0.1232,-0.40185977780763427,0
6722,1,0,56,4,4,6,5.13,1,-0.7363,1.2078668662263463,0
6723,1,1,65,2,12,7,3.08,1,-0.2194,0.698583675110938,0
6724,1,0,86,7,14,6,5.08,1,1.1107,-0.16001042790907916,0
6725,1,0,130,8,16,1,3.68,0,0.8414,1.468332842092494,0
6726,1,1,49,3,12,1,4.82,1,0.2913,0.6174494638844239,0
6727,0,0,53,2,12,1,3.51,0,1.8092,0.16097875852277022,0
6728,0,1,50,4,12,0,3.91,1,0.6273,0.8414048783119398,1
6729,1,0,43,1,7,0,1.16,1,-2.6102,2.121182523798697,0
6730,1,1,48,1,8,0,5.86,0,-1.8072,0.5181062962227404,1
6731,0,0,40,2,10,0,5.69,0,-1.5252,-0.1694449494795232,0
6732,0,0,39,4,8,0,3.46,1,-1.1312,0.5131032489748757,0
6733,1,1,42,2,11,1,4.86,0,0.3398,1.2756661319685614,0
6734,1,0,136,3,20,1,0.0,0,1.4255,0.8511483214304398,1
6735,1,0,39,3,8,1,4.48,0,0.9657,0.8928064313674677,1
6736,0,0,25,1,7,0,3.03,0,-0.3202,0.03105511409437753,0
6737,0,1,48,2,10,3,7.37,0,2.2641,1.2985801618291468,0
6738,1,1,36,1,7,0,6.02,0,2.1262,0.7450417138891628,1
6739,0,0,84,3,16,1,3.27,0,-0.5204,0.9317096251220418,1
6740,1,0,42,2,7,2,1.84,0,0.0284,0.5330832422898851,0
6741,0,0,40,1,8,0,5.7,1,0.5716,1.0164298821767566,1
6742,0,0,85,4,14,2,6.74,0,0.6982,-0.18915558994949339,0
6743,1,0,283,23,17,13,10.46,1,0.5186,0.9616251543497514,0
6744,0,1,71,3,9,4,8.98,0,-1.6992,-0.41722908347816157,1
6745,0,0,44,1,11,3,7.16,1,-0.4619,0.9364801827897263,0
6746,1,1,182,7,8,21,4.95,1,0.5601,0.54519635358747,1
6747,0,1,74,3,10,9,7.95,0,-0.8793,-0.5135301630748348,0
6748,1,0,108,5,19,1,3.6,1,1.6392,1.365464285382616,0
6749,1,1,37,3,9,0,7.6,1,-0.1836,3.051719679701903,1
6750,0,1,60,5,9,5,5.28,0,-1.6809,-0.31988460836249544,0
6751,0,1,27,1,6,0,8.13,0,0.211,0.08295616728501287,1
6752,1,1,28,2,7,0,5.71,0,-0.3896,0.5160904096056208,1
6753,1,1,75,3,16,0,7.37,0,0.4632,0.22654304231627953,1
6754,0,0,35,1,9,1,4.66,0,-0.344,-0.019914202797384928,0
6755,0,0,53,4,12,0,9.68,0,-0.8517,-0.2648053511058961,0
6756,0,0,122,4,6,0,5.76,1,0.1751,0.5370112469811311,0
6757,0,0,65,4,15,6,1.03,1,1.1132,-0.7767203343457225,0
6758,1,0,32,1,9,1,3.77,1,0.6007,1.9972031142491151,1
6759,0,0,73,2,13,2,4.05,0,-0.9936,0.5662384787537015,1
6760,0,1,60,4,12,0,7.7,1,0.5025,-0.18473533824731592,1
6761,0,0,28,2,6,0,4.55,1,-0.5994,-0.6256754595238121,1
6762,1,0,56,5,7,0,10.83,1,-0.6831,0.975213056471724,0
6763,1,1,62,3,13,0,3.79,0,0.2481,-0.23581417943202188,1
6764,1,0,32,2,7,1,3.73,1,-0.8972,1.2595493001984837,1
6765,1,0,55,2,12,3,3.4,1,-0.0479,1.0506832146593446,1
6766,1,1,51,1,11,2,5.88,1,-0.3729,0.6384351573562254,1
6767,1,1,123,8,14,9,2.11,1,0.2607,0.3336146061356624,1
6768,1,1,36,1,9,0,5.96,1,-2.6432,2.562075106439133,0
6769,1,0,115,6,20,5,4.15,0,-0.3401,0.5611740803666232,0
6770,1,0,196,5,36,0,5.11,1,1.0611,0.6458260291418333,0
6771,1,1,29,2,5,0,3.8,1,-0.1562,0.017530441427628496,1
6772,0,1,61,2,12,2,6.45,0,0.5207,1.1953098350469002,1
6773,0,1,112,6,20,7,3.35,0,0.6154,-0.5813771496767784,1
6774,1,0,77,6,11,7,7.4,1,0.0952,-0.1447245875169736,1
6775,0,0,26,2,7,0,5.9,1,0.3489,0.3428573468670708,0
6776,1,0,118,7,15,5,2.9,0,-1.2617,0.8083283096653495,0
6777,1,0,37,4,5,0,7.11,1,0.0966,0.06777899317064462,0
6778,1,1,31,1,8,1,3.51,1,0.8459,1.4184498220915467,1
6779,1,1,53,2,14,0,4.15,0,0.0636,2.100954464996483,1
6780,1,1,218,9,32,8,5.32,0,-0.3822,-0.3561073631169267,1
6781,0,0,69,4,10,0,7.04,0,-0.3957,-0.7601318314801606,1
6782,0,1,49,2,10,0,8.6,1,0.1648,0.4425472035766423,1
6783,1,1,154,6,27,7,4.36,1,-0.3084,-1.2391182800886418,0
6784,1,1,176,10,16,0,2.12,1,-0.9417,1.9866446801200095,1
6785,1,0,124,6,22,5,2.52,1,2.0806,-0.3754207935152587,0
6786,0,1,83,2,13,10,6.25,0,-1.9098,-0.28712590985932657,1
6787,1,0,157,9,21,6,4.9,0,-0.5286,0.9166024807099168,0
6788,1,0,256,21,27,13,4.79,1,-0.7339,-0.43624576780166846,1
6789,1,0,32,1,9,0,6.44,0,-0.6283,0.25875260967383573,1
6790,1,1,67,1,17,2,4.8,1,-0.4617,2.0146724131569984,0
6791,1,0,79,1,14,5,3.41,1,-0.7485,-1.193852291085276,0
6792,1,0,57,4,11,2,7.61,1,-0.0808,-0.17242077975432546,1
6793,0,0,52,3,10,3,7.8,0,-0.8727,-0.8748879737550594,0
6794,0,0,25,1,8,0,4.3,0,-0.6614,-0.856901677534072,1
6795,1,0,41,4,8,1,5.04,1,-3.3285,1.5701147921498022,1
6796,0,1,114,3,25,2,3.27,0,1.2949,-1.4307163107690295,1
6797,1,0,34,1,9,0,1.64,1,-0.4743,2.569720938284208,1
6798,1,0,64,2,9,2,4.95,1,1.1886,1.1958269116029279,0
6799,1,0,39,2,8,1,1.05,0,-0.5189,-0.4220221633965473,0
6800,1,1,118,3,19,5,6.25,1,-1.5507,-1.1808344683786431,0
6801,1,0,95,3,16,6,3.41,1,-1.127,0.6545675482806943,0
6802,1,1,202,5,36,22,5.94,0,0.961,0.0621225331399895,1
6803,1,0,22,1,6,0,3.47,1,1.8848,0.8920578426908233,1
6804,1,1,33,2,4,0,5.43,1,-1.258,1.4173378322347037,1
6805,1,1,32,1,7,0,4.83,0,0.3198,1.4675041198969616,0
6806,0,0,28,1,9,0,5.6,0,-0.1155,-0.21113097320707408,0
6807,0,0,216,13,15,21,4.53,1,-0.5738,-0.5430414889004892,0
6808,1,1,27,1,7,0,4.05,1,-0.9278,1.6448571349498002,1
6809,1,1,26,1,7,0,7.09,1,0.1092,0.820040906762955,1
6810,1,0,233,10,43,12,3.51,0,-1.0532,0.8340054847982952,0
6811,0,0,97,5,19,2,5.55,0,-0.4282,0.611913817925772,0
6812,1,0,52,3,9,2,5.88,1,0.0947,0.33020493243312915,0
6813,0,0,33,2,8,0,3.67,0,-1.44,-0.004634696030257152,0
6814,1,0,251,4,33,5,0.89,0,-1.0345,1.465585160908148,1
6815,1,0,42,3,8,2,5.66,1,0.5369,-1.2972445011438511,1
6816,1,0,116,9,5,0,2.48,1,0.8097,0.13633793398841176,0
6817,0,0,71,3,16,1,3.48,0,-0.4823,0.36963163496080675,0
6818,1,0,26,2,5,0,4.48,1,0.8408,0.9332955496320049,1
6819,0,0,111,5,25,4,4.04,0,-0.8371,-0.3596924510661734,0
6820,0,1,151,3,27,14,3.89,0,1.2364,1.2951700347280597,1
6821,0,0,111,4,17,0,6.06,1,1.5434,-0.5669900641502079,1
6822,0,0,23,2,5,0,6.03,0,-0.7952,-0.5985168880005701,0
6823,1,0,30,2,8,1,3.89,1,1.6391,0.13520399925110937,0
6824,1,1,268,3,26,10,5.63,1,-1.1728,1.8759341835863017,1
6825,0,0,154,3,17,0,8.6,0,0.1771,-1.5110760141172404,0
6826,1,0,156,10,23,2,2.67,0,-1.1687,1.5130907581559065,1
6827,0,0,65,5,11,2,1.68,0,1.5363,0.8063249906363588,0
6828,0,0,74,5,13,1,3.32,0,0.4002,-0.39944524556519445,0
6829,0,1,52,4,6,0,7.56,0,-0.0466,2.184571459513418,1
6830,0,1,104,3,20,2,5.61,0,0.0153,0.32681394984031875,1
6831,0,1,64,1,12,3,4.72,1,2.1876,1.25786940281792,0
6832,1,0,71,3,16,1,1.59,1,-0.8448,1.750586703572007,0
6833,0,0,32,2,6,0,3.78,1,-1.777,1.6866043173571277,0
6834,0,0,33,1,7,0,5.88,0,-2.2224,-1.2161420100826712,0
6835,0,0,33,1,10,2,5.86,1,-0.9438,0.023259923377481867,0
6836,0,0,107,2,28,0,8.03,1,0.2368,-1.4145157932273416,0
6837,1,1,208,4,36,22,5.35,1,0.3116,0.4082493913854199,1
6838,1,0,95,1,14,3,6.86,1,1.3947,2.8620460029947203,0
6839,1,0,29,1,7,0,5.38,0,-0.8855,1.8617025918274308,0
6840,1,0,52,1,12,2,6.19,1,-0.4242,1.7192433247935928,0
6841,0,0,94,5,13,0,5.08,1,0.2013,0.3002062076982618,0
6842,0,0,52,3,11,2,2.65,1,0.5068,0.09293632103689231,0
6843,1,0,278,6,49,4,5.87,0,-2.0509,0.6925437641413883,1
6844,1,0,29,3,5,0,0.69,1,0.8181,-0.0016686499691191958,1
6845,0,0,35,2,10,2,6.27,1,-0.3556,-0.47455913309117187,1
6846,0,0,35,1,7,1,5.15,0,0.4918,-0.9416411701234502,0
6847,0,0,174,1,35,0,6.64,0,0.1746,-0.03205550126623902,1
6848,1,1,134,6,25,6,5.72,1,2.2785,0.6814135929680278,1
6849,1,0,27,2,7,0,5.58,1,0.312,0.23671263689517363,0
6850,1,1,52,4,11,2,6.23,0,1.113,0.7186749345360551,1
6851,0,1,43,1,12,1,6.1,1,0.5235,0.3555792601022376,1
6852,1,1,133,3,19,3,5.72,0,0.8333,1.5998706018773945,1
6853,1,0,65,3,12,2,5.0,1,1.5602,-0.19693242580930104,0
6854,0,0,43,3,11,1,8.01,1,-1.9397,-0.8052186355707212,0
6855,0,0,66,1,14,0,5.45,1,0.6314,0.5379078757271832,0
6856,0,1,25,1,8,1,2.68,0,-0.0319,0.24335438225921194,0
6857,1,1,99,4,15,4,2.53,1,0.6981,3.173194752517321,1
6858,0,1,32,2,8,0,7.89,1,0.016,1.039785582753144,1
6859,0,1,63,1,13,5,5.86,1,-1.206,1.9327955460143602,0
6860,1,1,24,1,4,0,2.07,1,0.5492,0.46864928928549293,1
6861,0,1,80,3,10,4,1.8,1,-0.6579,1.0607748168301812,0
6862,1,1,211,2,27,6,4.2,1,-0.9405,-0.036601449152745436,1
6863,1,1,68,1,14,1,4.29,1,-1.483,2.5854259176303724,1
6864,0,1,38,1,9,0,5.4,0,-1.298,0.49536790818493515,0
6865,1,1,126,7,13,3,6.6,0,-0.2417,0.6582711266969898,1
6866,1,1,29,1,5,0,3.46,1,0.0168,1.3967674489740696,1
6867,0,0,52,3,12,0,3.52,0,0.1619,-0.992261930478832,0
6868,1,1,56,5,12,1,3.51,1,0.3359,-0.26878381892073433,0
6869,0,1,36,4,6,0,5.96,0,0.6617,-0.14566750924966035,1
6870,1,1,33,1,7,2,2.7,0,0.5977,2.515319790749067,0
6871,1,1,181,7,24,9,6.27,0,1.2287,2.8383702592249627,1
6872,1,0,48,1,12,0,4.33,1,-1.3552,0.7931390019397548,1
6873,1,1,40,1,10,3,4.48,1,-1.242,2.065729745782033,1
6874,0,0,24,1,6,0,1.35,0,-0.0412,-0.2769310774586764,0
6875,1,0,102,6,21,4,0.0,0,-1.5089,0.1352009869352686,0
6876,0,0,65,1,13,0,1.87,0,-1.3333,0.03321445046884047,1
6877,1,0,145,6,30,3,2.9,1,-0.7943,0.17995517619672885,0
6878,0,0,48,1,10,1,5.98,0,0.3727,0.5535193932639585,0
6879,1,0,91,9,8,1,4.06,1,0.2424,-0.0328459599394737,0
6880,1,1,131,5,21,4,7.83,1,0.0264,-0.4719887950645225,0
6881,0,0,56,2,13,0,4.81,0,0.0699,-0.34751556262840055,0
6882,1,1,68,3,12,5,4.83,1,1.0366,0.9959131539450505,1
6883,1,1,83,3,15,4,3.57,0,-0.6464,-0.4585821020013381,1
6884,1,0,33,1,9,0,5.78,0,-0.0459,2.6061731006755062,0
6885,1,1,58,1,15,6,7.02,0,0.1928,2.170131194462815,1
6886,0,0,28,1,6,2,5.18,1,0.1736,1.4135900756250757,0
6887,0,1,29,1,7,2,2.63,0,0.0206,0.10763649092547681,1
6888,0,0,51,1,11,5,3.22,0,0.9473,-1.3121101274044347,0
6889,0,0,57,1,16,2,4.22,1,2.58,0.5843497032362915,0
6890,0,1,29,2,7,0,8.9,0,0.3451,1.0326091555494923,1
6891,1,1,35,1,6,3,4.32,1,-0.2374,0.7992015187238626,0
6892,0,1,28,1,7,1,8.36,0,-1.8434,0.008107342825092588,1
6893,0,0,112,2,18,3,6.45,0,-0.9453,0.5477166240170193,1
6894,1,1,72,1,11,8,3.33,1,0.7604,2.6555238439063986,1
6895,1,1,147,9,15,4,5.67,1,0.9893,0.07842875542844996,1
6896,0,0,37,2,9,0,3.86,1,-0.8493,0.8738417771371143,0
6897,1,0,174,11,18,13,4.37,1,0.3588,0.49656492193820495,0
6898,1,0,105,1,17,7,3.81,0,0.4198,1.1565091004048247,0
6899,1,1,34,1,6,0,7.69,1,1.3761,1.7345592217744814,1
6900,1,0,94,4,16,4,4.94,1,-0.3128,-0.16870091603326964,0
6901,1,1,158,4,19,33,3.59,1,-0.855,0.6154053464862514,0
6902,0,0,115,4,24,2,2.89,0,-1.3196,-0.18377983287108593,0
6903,1,1,106,1,15,0,5.32,1,-0.5971,0.08553620285627928,0
6904,1,0,81,4,13,2,2.48,1,-0.4656,2.0053570802536154,0
6905,1,0,28,2,5,0,6.51,0,0.6019,2.114225959079067,1
6906,0,1,42,2,12,0,3.34,1,0.1573,-0.2695562242145005,0
6907,0,0,171,7,12,6,4.16,0,0.9256,-0.06552447877409673,1
6908,1,1,55,1,15,2,3.31,0,0.4125,0.6050044799983554,0
6909,1,0,185,12,21,16,6.52,1,-1.0341,0.5772240085398961,1
6910,1,1,58,4,7,6,6.21,0,-0.6803,0.6694663928226301,0
6911,0,0,92,6,14,0,5.0,0,1.4423,-0.6483966376739675,1
6912,0,1,129,6,21,1,3.62,0,-2.3556,-0.4953816783991123,1
6913,1,1,30,3,6,1,8.97,1,1.6054,0.5228674286781805,1
6914,0,0,62,2,15,0,4.74,1,1.1491,-0.8793425519431284,0
6915,0,0,171,2,26,3,3.15,0,-0.8179,0.16606929969139145,0
6916,1,0,136,7,20,4,8.16,1,-0.8573,-0.4097578560610695,1
6917,0,0,34,1,8,1,3.3,0,-0.5008,-0.8932868319124221,0
6918,1,1,73,3,13,8,6.6,1,0.709,3.0217158694317128,0
6919,1,1,115,4,14,12,2.42,0,0.1833,4.041697003633473,1
6920,1,1,114,9,15,1,3.79,1,0.4746,1.3786148474023014,1
6921,1,1,49,1,11,3,2.7,0,-0.9476,1.5143883717372937,0
6922,1,1,48,4,4,2,3.36,1,1.026,1.3458736872057713,1
6923,1,0,289,20,30,8,6.55,0,-1.2585,0.4788901868258456,1
6924,0,0,47,2,10,1,3.65,0,-0.9893,0.4197200092461769,0
6925,1,1,56,2,13,1,5.41,1,-0.3453,0.4243172770506589,1
6926,0,1,38,1,8,3,8.0,0,1.996,0.97275499838461,1
6927,0,0,140,7,21,5,4.79,0,-0.4547,1.028411763787831,0
6928,1,1,150,4,16,11,3.19,1,-1.6176,1.7132936728499302,1
6929,0,0,249,5,42,4,4.85,1,-0.2447,0.10185416193410737,1
6930,0,1,66,3,11,4,7.81,0,-0.1034,1.6628809628321273,0
6931,0,1,45,3,7,0,4.05,1,-0.8208,-0.29583561767646194,0
6932,0,1,42,1,12,0,7.88,1,0.3974,1.9325464935364278,0
6933,0,0,46,3,10,1,4.64,1,-1.4922,0.4729908403044392,0
6934,1,1,41,1,8,4,5.02,1,-2.0142,-0.20437689056578368,1
6935,1,1,119,8,15,7,3.88,0,0.0768,1.9088065961041651,1
6936,0,1,195,4,13,29,5.68,1,-0.1328,0.25741695518056645,1
6937,1,1,35,1,8,1,2.48,1,0.0908,1.542978453578021,1
6938,0,0,25,1,6,0,3.29,0,0.0504,-0.28749066250981536,1
6939,1,1,93,4,10,2,5.78,1,0.6403,-0.016290638224887743,1
6940,1,1,34,1,6,1,5.94,1,-0.2746,0.2660523618466798,1
6941,0,1,23,1,5,1,4.29,0,0.529,0.04637815434702558,1
6942,0,0,83,2,15,0,5.3,0,-1.0261,1.8053070885293858,0
6943,1,1,41,1,10,0,6.22,1,0.471,0.1634266540538909,1
6944,0,1,33,1,7,2,4.8,0,0.852,1.2905476975627916,0
6945,0,0,63,7,10,0,3.89,0,-0.7022,-0.6823656137913667,0
6946,1,1,51,2,12,1,8.84,1,-0.7489,1.722816247175289,0
6947,0,0,61,3,10,5,6.17,1,-0.3171,-0.7012381513355215,1
6948,0,1,47,1,10,0,10.32,1,0.3097,0.12477102242645528,0
6949,0,1,129,4,19,5,3.49,0,1.1176,0.7030343667201469,0
6950,0,1,35,2,8,0,4.32,1,1.7041,0.9263488322912337,1
6951,0,0,58,3,9,8,5.26,1,1.4789,-0.5471582854245192,0
6952,0,0,31,1,7,3,4.66,0,1.7108,0.3756538002325371,0
6953,0,1,69,3,10,6,5.89,0,-0.2995,0.3713592926182228,0
6954,1,1,90,4,14,0,4.04,1,-0.1982,0.6395200286560325,1
6955,1,0,33,1,7,1,4.55,1,1.884,-0.12275596327407112,0
6956,1,0,68,2,11,3,5.73,1,0.7257,0.689931901147868,0
6957,0,0,154,4,26,2,4.78,0,0.323,-0.4108761638104407,1
6958,1,1,100,7,12,0,7.29,1,-0.2564,0.24550217989300016,1
6959,0,0,143,6,16,0,6.72,1,-0.6337,0.9634379334406306,0
6960,0,0,70,1,16,2,4.62,0,-0.7838,0.6288479312423801,0
6961,0,0,29,2,6,0,3.97,0,0.5196,-0.524692286307453,0
6962,0,0,28,2,5,1,4.16,1,0.8955,1.3686281500736972,0
6963,1,1,113,2,23,5,5.41,1,-0.8739,0.7017032611805429,1
6964,0,0,76,3,9,0,8.61,1,1.435,0.23771711297027887,0
6965,0,0,41,2,8,1,3.52,0,0.694,-0.23089063247465424,0
6966,0,1,25,2,4,0,5.09,1,-1.7828,-0.2663089595446675,0
6967,0,0,56,2,8,2,3.69,0,1.0281,0.6317260436153639,0
6968,0,0,103,2,15,4,6.34,1,0.0991,-1.0324360082511808,0
6969,0,0,23,2,6,0,4.5,1,-1.1486,-0.1871660293933629,0
6970,1,1,47,2,11,4,8.35,1,-0.3786,1.9911325344873871,1
6971,1,1,141,4,24,7,2.84,0,-0.9663,-0.15852080849420247,0
6972,0,1,119,3,11,30,5.2,0,-0.4489,-1.1666047935975932,1
6973,1,1,34,2,6,0,2.17,0,-0.7349,1.359961186540814,0
6974,1,0,27,1,8,0,5.19,1,-0.6301,3.124281418947314,1
6975,1,0,40,1,8,2,0.6,1,0.0115,2.311731985100839,0
6976,0,1,164,3,15,1,5.46,1,-0.5214,0.2858429007517314,0
6977,0,0,21,1,5,0,2.41,0,-0.1936,-0.7063607515809388,0
6978,0,1,74,3,12,3,4.43,1,0.2528,0.9736633917719585,0
6979,1,1,65,3,13,2,3.27,0,-1.6049,0.26383240173990186,1
6980,0,0,215,10,38,9,7.23,0,-0.1606,0.5086657240545662,0
6981,1,1,56,2,9,7,6.03,1,-0.9247,1.2832834739167145,1
6982,0,1,34,3,7,1,7.45,1,0.4729,0.5320295624857255,0
6983,0,1,112,6,23,3,6.43,1,1.2139,0.4909619519013365,0
6984,0,1,25,1,7,1,9.27,1,1.0243,0.7441502100943767,1
6985,0,0,42,2,10,1,9.15,1,1.1371,0.09344415276831647,0
6986,0,0,47,3,11,2,8.13,0,0.0333,0.5079773763810094,1
6987,0,0,27,1,7,1,5.09,0,0.2888,-0.3511935909782041,0
6988,1,1,133,2,23,5,6.43,1,0.0484,0.4756756739700586,0
6989,0,1,30,2,6,0,6.82,0,-0.6135,1.106559375145806,1
6990,0,1,59,3,9,2,6.46,0,-0.874,0.16499710201299997,0
6991,1,0,166,4,24,10,5.72,0,0.0648,0.36639843022797314,1
6992,0,0,62,3,9,2,4.05,1,0.0576,0.8545675217039167,0
6993,0,1,71,4,10,1,6.19,0,-2.1059,0.6278086911426535,1
6994,1,0,48,1,11,0,4.36,0,-0.7963,-0.20628013945502377,1
6995,1,1,42,2,11,0,5.53,0,0.5669,1.8715657242817356,1
6996,1,1,73,1,13,7,8.17,1,-0.6756,2.3486142810947626,1
6997,1,0,60,6,9,0,4.24,1,1.2756,1.0263764696539535,0
6998,0,1,105,5,11,7,3.82,0,0.8566,-0.06970248927045734,0
6999,0,1,38,1,9,2,9.17,1,-2.2088,0.33965938823762154,0
7000,1,0,69,4,14,0,3.53,0,-1.2222,0.11002290014991489,1
7001,0,1,196,7,18,22,5.44,1,-0.0463,0.11387580535518194,0
7002,0,1,143,8,18,14,7.05,0,1.0975,0.045962763361589,1
7003,0,0,42,2,10,0,4.85,0,-0.4546,1.9312027048875098,0
7004,1,0,53,2,10,1,5.68,0,1.136,0.9605522099619636,1
7005,0,1,43,2,8,2,6.74,1,0.0023,-0.7201901314072032,0
7006,1,1,62,2,14,0,6.73,0,2.0819,1.8207671468502376,1
7007,0,1,74,4,13,3,10.81,1,0.7233,-0.20134392398498346,0
7008,1,1,185,5,22,20,5.56,1,0.0137,1.4928439623547523,1
7009,1,0,51,2,13,0,3.27,1,-1.036,0.7705525015143107,0
7010,0,1,58,2,10,5,8.97,1,0.5007,0.7746550850643406,0
7011,0,0,148,10,26,6,4.04,0,-0.6553,-0.6757854857001404,0
7012,0,1,32,1,8,0,5.67,0,1.6801,0.8491087615575555,0
7013,1,0,42,2,8,3,0.0,1,-0.111,-0.6321443507904232,1
7014,0,1,37,1,8,4,5.29,1,0.0781,0.11851442005847293,1
7015,1,1,25,1,7,0,6.96,1,0.7857,1.0691761971234461,1
7016,0,0,28,1,6,0,4.88,0,0.1061,-0.4425320920651905,0
7017,1,1,191,8,22,6,5.69,1,2.1948,0.5741682106679972,1
7018,0,0,25,2,6,0,3.01,0,1.2073,0.07541050160790522,0
7019,0,1,49,2,12,2,5.7,0,0.5468,1.6534706241651236,1
7020,0,0,30,3,4,0,3.75,1,-0.23,0.1644313486260618,0
7021,1,0,57,3,14,0,2.87,0,-1.196,1.0756578298355925,1
7022,1,0,74,3,8,8,2.71,1,-1.3191,1.2034595015733518,0
7023,1,1,123,3,20,3,2.87,0,-0.3296,-0.51719615046226,0
7024,0,0,28,1,7,1,6.78,0,-0.1585,-0.14353410926663757,1
7025,0,0,39,2,10,0,6.28,1,-0.0245,-0.45719503272947637,1
7026,0,1,51,3,10,0,6.99,0,-1.1683,0.23680512045741492,1
7027,0,0,43,3,10,0,7.32,1,1.2313,0.2596881223589338,1
7028,1,1,135,1,21,16,4.6,0,1.7805,1.941811414179981,0
7029,1,0,239,6,28,1,4.09,1,0.219,0.7381880197962398,0
7030,1,1,54,2,12,2,4.55,1,0.2835,0.45547589879491757,1
7031,1,1,294,12,23,17,6.02,1,1.5946,0.4779891776812979,1
7032,0,0,43,3,7,0,4.64,0,-0.2934,-1.8004485359114124,0
7033,1,0,66,4,14,1,5.4,1,0.2659,0.4966393295600337,1
7034,1,0,62,2,7,3,5.67,1,0.0186,-0.9495234925089564,0
7035,0,0,35,2,4,0,6.91,0,0.4227,0.12954848167492453,1
7036,0,1,51,2,9,3,7.05,0,-0.5404,-0.454741814921665,1
7037,0,0,37,2,8,3,5.03,1,1.1543,-0.14105353663529047,1
7038,0,1,97,1,11,16,5.87,1,-0.9537,-0.7443703422384899,0
7039,1,0,120,5,17,5,6.77,0,1.7669,0.15397007459889034,1
7040,0,0,86,5,16,0,7.57,1,-2.3947,0.18172166966673003,0
7041,0,0,26,1,6,0,10.16,0,0.366,-1.0826022367468442,1
7042,1,1,110,3,14,5,5.91,1,-0.6753,1.9174673876844168,1
7043,1,0,50,3,10,3,4.33,1,0.7789,-0.11641069507966462,0
7044,1,0,61,3,16,0,7.4,0,0.8402,-0.19134660716908347,0
7045,1,1,51,2,13,1,6.89,1,0.3103,1.5824503903628817,1
7046,0,1,62,1,10,6,6.08,1,-0.41,1.4237033994297623,1
7047,1,0,246,13,27,10,4.85,1,-0.5616,-0.6197693043127264,1
7048,0,0,27,1,7,0,4.08,0,0.0181,-0.5692362767701274,0
7049,0,0,107,3,11,2,10.23,0,-0.7188,-0.5008111227836569,0
7050,0,0,37,1,8,4,0.0,1,-0.3326,0.5946218315863941,0
7051,0,0,80,2,15,0,7.0,1,-0.2301,-0.15017075745002295,0
7052,1,0,56,3,9,0,5.37,1,1.4901,1.2847558142611868,0
7053,0,1,28,3,5,1,6.09,0,-1.1539,1.457038642901558,1
7054,1,1,41,4,9,2,6.37,1,1.1265,1.6505161951523,1
7055,1,1,126,9,22,5,5.84,1,0.1714,1.3303402641802498,1
7056,1,0,39,1,7,1,6.0,1,0.7576,1.9328474691850657,0
7057,1,0,96,5,14,0,5.7,1,-1.554,-0.6814112308112534,0
7058,1,0,53,3,8,5,2.73,0,1.0502,0.6110530936767363,1
7059,0,0,143,5,27,7,6.31,0,0.4641,-0.3616997669074554,0
7060,1,0,276,14,39,10,2.22,0,-1.6427,0.9799837394709189,1
7061,0,1,40,1,10,0,7.43,0,0.2662,1.1396630342939278,1
7062,1,0,23,2,6,0,4.91,1,-0.6328,0.935493380914104,0
7063,0,1,42,1,12,0,4.86,1,-0.1331,0.9069476769039506,0
7064,0,1,37,1,7,0,8.07,1,1.3895,0.47201914653308197,1
7065,1,0,40,6,9,1,5.19,0,0.2009,1.5157317830990036,1
7066,0,1,40,4,6,0,5.58,1,0.945,-0.12525808290255214,1
7067,1,1,39,1,10,0,5.88,0,-1.9095,1.7770717460814074,1
7068,0,0,29,2,7,0,5.55,1,1.4445,0.8589385975258846,1
7069,1,1,140,5,22,6,5.41,1,1.3072,1.1315025562044574,0
7070,1,1,129,7,24,4,3.03,0,-0.6899,0.25227339328037246,0
7071,0,0,78,4,17,4,4.27,0,-1.0387,-0.7053549117521759,0
7072,1,0,112,9,14,4,6.67,0,1.705,0.9175910987570581,0
7073,0,0,40,1,12,0,6.08,1,0.8077,0.8137003681621299,0
7074,1,0,35,1,8,0,3.99,0,-0.8214,2.1040294978927188,0
7075,0,1,62,2,14,6,6.01,0,2.5045,-0.12167418369734831,0
7076,0,1,57,2,12,0,7.74,0,0.125,0.21591305634517932,0
7077,0,1,138,4,25,12,5.32,1,-0.5658,-0.624378653296838,1
7078,0,0,120,2,28,2,8.59,0,0.5515,-0.12284880597842053,0
